time,pid,status,create_time,puids_real,puids_effective,puids_saved,pgids_real,pgids_effective,pgids_saved,usr_cpu,kernel_cpu,children_user,children_system,iowait,cpu_affinity,mem_percent,rss,vms,shared,text,lib,data,dirty,read_count,write_count,read_bytes,write_bytes,read_chars,write_chars,num_threads,voluntary,involuntary,pname,faultFlag
2022-04-06 07:31:45,455339,running,1649201395.84,0,0,0,0,0,0,107.89,1.59,0.0,0.0,0.0,-1,2.4832239647356387,4995854336,5193793536,55418880,2281472,0,4937875456,0,79991,8,0,4096,654647192,1214,1,1,139,decomposePar,0
2022-04-06 07:32:45,455339,running,1649201395.84,0,0,0,0,0,0,167.33,2.18,0.0,0.0,0.0,-1,3.2988928102775814,6636851200,6920720384,55418880,2281472,0,6664802304,0,132687,8,0,4096,1086308197,1214,1,1,216,decomposePar,0
2022-04-06 07:33:45,455339,running,1649201395.84,0,0,0,0,0,0,223.22,6.35,0.0,0.0,0.0,-1,8.290502985744089,16679182336,16876544000,55955456,2281472,0,16620625920,0,138093,2581,0,20934656,1130324499,20883782,1,2,252,decomposePar,0
2022-04-06 07:34:45,455339,running,1649201395.84,0,0,0,0,0,0,281.61,7.96,0.0,0.0,0.0,-1,8.290625142452535,16679428096,16876544000,55955456,2281472,0,16620625920,0,138301,20199,0,164552704,1130516327,164260297,1,6,277,decomposePar,0
2022-04-06 07:35:45,455339,running,1649201395.84,0,0,0,0,0,0,339.95,9.63,0.0,0.0,0.0,-1,8.290625142452535,16679428096,16876544000,55955456,2281472,0,16620625920,0,138509,37806,0,308072448,1130708155,307521513,1,11,307,decomposePar,0
2022-04-06 07:36:45,455339,running,1649201395.84,0,0,0,0,0,0,398.34,11.29,0.0,0.0,0.0,-1,8.290625142452535,16679428096,16876544000,55955456,2281472,0,16620625920,0,138717,55473,0,452075520,1130899983,451269834,1,17,325,decomposePar,0
2022-04-06 07:37:45,455339,running,1649201395.84,0,0,0,0,0,0,456.63,13.06,0.0,0.0,0.0,-1,8.290625142452535,16679428096,16876544000,55955456,2281472,0,16620625920,0,138925,72839,0,593637376,1131091811,592559178,1,23,348,decomposePar,0
2022-04-06 07:38:45,455339,running,1649201395.84,0,0,0,0,0,0,514.88,14.87,0.0,0.0,0.0,-1,8.290625142452535,16679428096,16876544000,55955456,2281472,0,16620625920,0,139133,89964,0,733315072,1131283639,731983044,1,29,371,decomposePar,0
2022-04-06 07:39:45,455339,running,1649201395.84,0,0,0,0,0,0,573.21,16.54,0.0,0.0,0.0,-1,8.290625142452535,16679428096,16876544000,55955456,2281472,0,16620625920,0,139341,107550,0,876634112,1131475467,875014234,1,41,388,decomposePar,0
2022-04-06 07:40:46,455339,running,1649201395.84,0,0,0,0,0,0,631.54,18.24,0.0,0.0,0.0,-1,8.290625142452535,16679428096,16876544000,55955456,2281472,0,16620625920,0,139549,125228,0,1020723200,1131667295,1018852390,1,62,415,decomposePar,0
2022-04-06 07:41:46,455339,running,1649201395.84,0,0,0,0,0,0,689.93,19.91,0.0,0.0,0.0,-1,8.290625142452535,16679428096,16876544000,55955456,2281472,0,16620625920,0,139757,142991,0,1165524992,1131859123,1163382211,1,67,448,decomposePar,0
2022-04-06 07:42:46,455339,running,1649201395.84,0,0,0,0,0,0,748.31,21.59,0.0,0.0,0.0,-1,8.290625142452535,16679428096,16876544000,55955456,2281472,0,16620625920,0,139965,160466,0,1307942912,1132050951,1305529410,1,74,466,decomposePar,0
2022-04-06 07:43:46,455339,running,1649201395.84,0,0,0,0,0,0,807.16,22.79,0.0,0.0,0.0,-1,7.669564149139741,15429951488,15626833920,56188928,2281472,0,15370915840,0,152650,173637,0,1415196672,1232830170,1412587626,1,86,489,decomposePar,0
2022-04-06 07:44:46,455339,running,1649201395.84,0,0,0,0,0,0,867.05,22.95,0.0,0.0,0.0,-1,7.669564149139741,15429951488,15626833920,56188928,2281472,0,15370915840,0,204094,173677,0,1415213056,1645600860,1412588786,1,94,526,decomposePar,0
2022-04-06 07:45:46,455339,running,1649201395.84,0,0,0,0,0,0,926.9,23.16,0.0,0.0,0.0,-1,7.669564149139741,15429951488,15626833920,56188928,2281472,0,15370915840,0,255506,173716,0,1415217152,2058183180,1412589917,1,102,560,decomposePar,0
2022-04-06 07:46:46,455339,running,1649201395.84,0,0,0,0,0,0,986.7,23.4,0.0,0.0,0.0,-1,7.669564149139741,15429951488,15626833920,56188928,2281472,0,15370915840,0,307604,173755,0,1415225344,2476323708,1412591076,1,102,580,decomposePar,0
2022-04-06 07:47:46,455462,running,1649202410.62,0,0,0,0,0,0,37.03,18.51,0.0,0.0,0.0,47,0.14018703861538465,282034176,1056477184,60973056,331776,0,390197248,0,2234,616,0,4096,15972100,4215450,3,1185,88,snappyHexMesh,0
2022-04-06 07:47:46,455461,running,1649202410.62,0,0,0,0,0,0,31.68,23.85,0.0,0.0,0.0,63,0.12278988738719157,247033856,1021644800,60837888,331776,0,355364864,0,2140,608,0,16384,14848163,2971574,3,1233,34,snappyHexMesh,0
2022-04-06 07:47:46,455460,running,1649202410.62,0,0,0,0,0,0,37.0,18.53,0.0,0.0,0.0,62,0.13890642912181725,279457792,1053843456,60964864,331776,0,387563520,0,2344,568,0,4096,16667571,5049230,3,1317,46,snappyHexMesh,0
2022-04-06 07:47:46,455459,running,1649202410.61,0,0,0,0,0,0,37.23,18.31,0.0,0.0,0.0,61,0.14210693488316534,285896704,1060392960,60981248,331776,0,394113024,0,2113,404,0,4096,14856499,2937810,3,1311,47,snappyHexMesh,0
2022-04-06 07:47:46,455458,running,1649202410.61,0,0,0,0,0,0,37.2,18.32,0.0,0.0,0.0,46,0.1427034668094217,287096832,1061572608,61005824,331776,0,395292672,0,2111,455,0,4096,14758116,2911036,3,1249,762,snappyHexMesh,0
2022-04-06 07:47:46,455457,running,1649202410.61,0,0,0,0,0,0,37.19,18.33,0.0,0.0,0.0,60,0.13890642912181725,279457792,1053814784,60997632,331776,0,387534848,0,2347,517,0,4096,16719990,5035052,3,1351,2234,snappyHexMesh,0
2022-04-06 07:47:46,455456,running,1649202410.61,0,0,0,0,0,0,37.65,17.89,0.0,0.0,0.0,45,0.14015853538341336,281976832,1056374784,61014016,331776,0,390094848,0,2229,462,0,4096,16019067,4172909,3,1311,142,snappyHexMesh,0
2022-04-06 07:47:46,455455,running,1649202410.61,0,0,0,0,0,0,37.76,17.78,0.0,0.0,0.0,59,0.14380898502087971,289320960,1063763968,61034496,331776,0,397484032,0,2098,353,0,4096,14889455,2923632,3,1343,88,snappyHexMesh,0
2022-04-06 07:47:46,455454,running,1649202410.6,0,0,0,0,0,0,37.97,17.57,0.0,0.0,0.0,44,0.14269328708371767,287076352,1061535744,61022208,331776,0,395255808,0,2097,404,0,4096,14739192,2896858,3,1327,39,snappyHexMesh,0
2022-04-06 07:47:46,455453,running,1649202410.6,0,0,0,0,0,0,37.66,17.85,0.0,0.0,0.0,15,0.14443198423396658,290574336,1065037824,61018112,331776,0,398757888,0,2126,506,0,4096,15016106,3002766,3,1364,68,snappyHexMesh,0
2022-04-06 07:47:46,455452,running,1649202410.6,0,0,0,0,0,0,36.1,19.44,0.0,0.0,0.0,31,0.14192573576563358,285532160,1060016128,60932096,331776,0,393736192,0,2308,610,0,4096,15994806,4202965,3,1370,101,snappyHexMesh,0
2022-04-06 07:47:46,455451,running,1649202410.6,0,0,0,0,0,0,37.64,17.87,0.0,0.0,0.0,58,0.14064919816234778,282963968,1057312768,61009920,331776,0,391032832,0,2313,466,0,8192,16673784,5020875,3,1409,2458,snappyHexMesh,0
2022-04-06 07:47:46,455450,running,1649202410.6,0,0,0,0,0,0,37.67,17.82,0.0,0.0,0.0,14,0.1394398467487086,280530944,1054859264,61030400,331776,0,388579328,0,2444,576,0,4096,17705831,6140824,3,1366,868,snappyHexMesh,0
2022-04-06 07:47:46,455449,running,1649202410.6,0,0,0,0,0,0,37.1,18.41,0.0,0.0,0.0,30,0.13827528612816714,278188032,1052667904,60981248,331776,0,386387968,0,2215,506,0,4096,15238624,3298224,3,1456,1431,snappyHexMesh,0
2022-04-06 07:47:46,455448,running,1649202410.6,0,0,0,0,0,0,38.16,17.38,0.0,0.0,0.0,43,0.1417486085383834,285175808,1059524608,61063168,331776,0,393244672,0,2211,412,0,4096,15968419,4158738,3,1395,438,snappyHexMesh,0
2022-04-06 07:47:46,455447,running,1649202410.6,0,0,0,0,0,0,38.02,17.52,0.0,0.0,0.0,13,0.14276861705392752,287227904,1061601280,61075456,331776,0,395321344,0,2165,404,0,4096,14970453,2974411,3,1494,241,snappyHexMesh,0
2022-04-06 07:47:46,455446,running,1649202410.6,0,0,0,0,0,0,38.03,17.51,0.0,0.0,0.0,57,0.13885553049329707,279355392,1053876224,60956672,331776,0,387596288,0,2128,353,0,4096,14855720,2923633,3,1404,1111,snappyHexMesh,0
2022-04-06 07:47:46,455445,running,1649202410.6,0,0,0,0,0,0,37.18,18.36,0.0,0.0,0.0,29,0.13871301433344066,279068672,1053507584,60977152,331776,0,387227648,0,2246,509,0,4096,15977167,4174618,3,1447,1169,snappyHexMesh,0
2022-04-06 07:47:46,455444,running,1649202410.6,0,0,0,0,0,0,38.03,17.24,0.0,0.0,0.0,42,0.14270753869970332,287105024,1061539840,61050880,331776,0,395259904,0,2117,352,0,4096,14763316,2882672,3,1475,2527,snappyHexMesh,0
2022-04-06 07:47:46,455443,running,1649202410.6,0,0,0,0,0,0,38.14,17.39,0.0,0.0,0.0,12,0.1411215374350149,283914240,1058205696,61071360,331776,0,391925760,0,2389,525,0,4096,17707218,6126647,3,1524,613,snappyHexMesh,0
2022-04-06 07:47:46,455442,running,1649202410.59,0,0,0,0,0,0,37.23,18.25,0.0,0.0,0.0,28,0.13994068925334704,281538560,1055997952,60997632,331776,0,389718016,0,2200,455,0,4096,15200196,3284049,3,1444,2784,snappyHexMesh,0
2022-04-06 07:47:46,455441,running,1649202410.59,0,0,0,0,0,0,37.88,17.67,0.0,0.0,0.0,56,0.1421272943345734,285937664,1060257792,61030400,331776,0,393977856,0,2296,466,0,4096,16739070,5020875,3,1439,289,snappyHexMesh,0
2022-04-06 07:47:46,455440,running,1649202410.59,0,0,0,0,0,0,38.62,16.93,0.0,0.0,0.0,11,0.14274825760251947,287186944,1061576704,61091840,331776,0,395296768,0,2147,353,0,4096,14993898,2960231,3,1395,287,snappyHexMesh,0
2022-04-06 07:47:46,455439,running,1649202410.59,0,0,0,0,0,0,37.54,18.01,0.0,0.0,0.0,27,0.1380655837786641,277766144,1050079232,61009920,331776,0,383799296,0,2239,458,0,4096,15992293,4160439,3,1428,53,snappyHexMesh,0
2022-04-06 07:47:46,455438,running,1649202410.59,0,0,0,0,0,0,38.43,17.12,0.0,0.0,0.0,41,0.14014835565770933,281956352,1056317440,61054976,331776,0,390037504,0,2181,412,0,4096,16010318,4158739,3,1490,220,snappyHexMesh,0
2022-04-06 07:47:46,455437,running,1649202410.59,0,0,0,0,0,0,38.51,17.04,0.0,0.0,0.0,55,0.13722881032579254,276082688,1050513408,61018112,331776,0,384233472,0,2167,301,0,4096,14871402,2909424,3,1386,42,snappyHexMesh,0
2022-04-06 07:47:46,455436,running,1649202410.59,0,0,0,0,0,0,37.71,17.82,0.0,0.0,0.0,26,0.1414452527124032,284565504,1059082240,60956672,331776,0,392802304,0,2154,404,0,4096,15244657,3269869,3,1441,2293,snappyHexMesh,0
2022-04-06 07:47:46,455435,running,1649202410.59,0,0,0,0,0,0,38.17,17.1,0.0,0.0,0.0,10,0.13950906888349604,280670208,1054932992,61095936,331776,0,388653056,0,2340,474,0,4096,17708582,6112469,3,1525,2373,snappyHexMesh,0
2022-04-06 07:47:46,455434,running,1649202410.59,0,0,0,0,0,0,38.05,17.47,0.0,0.0,0.0,40,0.14275029354766025,287191040,1061502976,61059072,331776,0,395223040,0,2112,353,0,4096,14750455,2882680,3,1424,892,snappyHexMesh,0
2022-04-06 07:47:46,455433,running,1649202410.59,0,0,0,0,0,0,37.56,17.99,0.0,0.0,0.0,25,0.14192369982049274,285528064,1059921920,61014016,331776,0,393641984,0,2263,458,0,4096,15977092,4160440,3,1461,972,snappyHexMesh,0
2022-04-06 07:47:46,455432,running,1649202410.59,0,0,0,0,0,0,48.58,6.96,0.0,0.0,0.0,54,0.14208453948661648,285851648,1060257792,60968960,331776,0,393977856,0,2318,413,0,4096,16688284,5006637,3,1450,1270,snappyHexMesh,0
2022-04-06 07:47:46,455431,running,1649202410.59,0,0,0,0,0,0,38.42,17.11,0.0,0.0,0.0,9,0.14275232949280106,287195136,1061576704,61095936,331776,0,395296768,0,2127,353,0,4096,14970884,2960233,3,1403,127,snappyHexMesh,0
2022-04-06 07:47:46,455430,running,1649202410.59,0,0,0,0,0,0,37.79,17.75,0.0,0.0,0.0,24,0.1399529049241919,281563136,1055965184,61046784,331776,0,389685248,0,2212,404,0,4096,15202899,3269867,3,1462,787,snappyHexMesh,0
2022-04-06 07:47:46,455429,running,1649202410.58,0,0,0,0,0,0,48.86,6.55,0.0,0.0,0.0,39,0.14016260727369498,281985024,1056342016,61030400,331776,0,390062080,0,2250,359,0,4096,15982917,4144501,3,1384,847,snappyHexMesh,0
2022-04-06 07:47:46,455428,running,1649202410.58,0,0,0,0,0,0,38.81,16.73,0.0,0.0,0.0,8,0.139498889157792,280649728,1054896128,61112320,331776,0,388616192,0,2336,474,0,8192,17709336,6112468,3,1416,565,snappyHexMesh,0
2022-04-06 07:47:46,455427,running,1649202410.58,0,0,0,0,0,0,48.51,7.05,0.0,0.0,0.0,53,0.14206825192549002,285818880,1060265984,61005824,331776,0,393986048,0,2166,300,0,4096,14869893,2909397,3,1446,254,snappyHexMesh,0
2022-04-06 07:47:46,455426,running,1649202410.58,0,0,0,0,0,0,48.47,7.09,0.0,0.0,0.0,23,0.1387313378397079,279105536,1053458432,60985344,331776,0,387178496,0,2330,405,0,4096,16006925,4146202,3,1455,176,snappyHexMesh,0
2022-04-06 07:47:46,455425,running,1649202410.58,0,0,0,0,0,0,48.91,6.64,0.0,0.0,0.0,38,0.13948260159666553,280616960,1055019008,61050880,331776,0,388739072,0,2142,300,0,4096,14777493,2868442,3,1414,280,snappyHexMesh,0
2022-04-06 07:47:46,455424,running,1649202410.58,0,0,0,0,0,0,49.19,6.23,0.0,0.0,0.0,7,0.1412029752406472,284078080,1058459648,61071360,331776,0,392179712,0,2186,300,0,4096,15019963,2945992,3,1433,1290,snappyHexMesh,0
2022-04-06 07:47:46,455423,running,1649202410.58,0,0,0,0,0,0,48.6,6.92,0.0,0.0,0.0,22,0.14252837552731235,286744576,1059074048,61005824,331776,0,392794112,0,2243,351,0,4096,15257503,3255630,3,1496,915,snappyHexMesh,0
2022-04-06 07:47:46,455422,running,1649202410.58,0,0,0,0,0,0,48.42,7.14,0.0,0.0,0.0,52,0.1421822648533752,286048256,1060360192,61014016,331776,0,394080256,0,2328,415,0,4096,16740864,5006644,3,1552,768,snappyHexMesh,0
2022-04-06 07:47:46,455421,running,1649202410.58,0,0,0,0,0,0,48.89,6.65,0.0,0.0,0.0,6,0.1411378249961414,283947008,1058168832,61108224,331776,0,391888896,0,2426,421,0,4096,17722909,6098231,3,1510,276,snappyHexMesh,0
2022-04-06 07:47:46,455420,running,1649202410.58,0,0,0,0,0,0,48.81,6.76,0.0,0.0,0.0,37,0.140172786999399,282005504,1056346112,61046784,331776,0,390066176,0,2287,360,0,4096,16033577,4144506,3,1590,36,snappyHexMesh,0
2022-04-06 07:47:46,455419,running,1649202410.58,0,0,0,0,0,0,48.42,7.13,0.0,0.0,0.0,21,0.13874151756541192,279126016,1053474816,61030400,331776,0,387194880,0,2300,405,0,4096,15991265,4146202,3,1537,498,snappyHexMesh,0
2022-04-06 07:47:46,455418,running,1649202410.58,0,0,0,0,0,0,49.21,6.37,0.0,0.0,0.0,5,0.1405921916984052,282849280,1055088640,61124608,331776,0,388808704,0,2175,300,0,4096,14985343,2945995,3,1644,85,snappyHexMesh,0
2022-04-06 07:47:46,455417,running,1649202410.58,0,0,0,0,0,0,48.93,6.66,0.0,0.0,0.0,36,0.14273400598653382,287158272,1061531648,61079552,331776,0,395251712,0,2143,301,0,4096,14752224,2868442,3,1747,105,snappyHexMesh,0
2022-04-06 07:47:46,455416,running,1649202410.57,0,0,0,0,0,0,48.12,7.47,0.0,0.0,0.0,51,0.1388616383287195,279367680,1053908992,61018112,331776,0,387629056,0,2228,301,0,4096,14990923,2909394,3,1611,122,snappyHexMesh,0
2022-04-06 07:47:46,455415,running,1649202410.57,0,0,0,0,0,0,48.64,6.94,0.0,0.0,0.0,20,0.14151854673747222,284712960,1059074048,61063168,331776,0,392794112,0,2217,352,0,4096,15208580,3255631,3,1692,286,snappyHexMesh,0
2022-04-06 07:47:46,455414,running,1649202410.57,0,0,0,0,0,0,49.19,6.4,0.0,0.0,0.0,4,0.1394724218709615,280596480,1054806016,61120512,331776,0,388526080,0,2401,422,0,4096,17793657,6098233,3,1900,92,snappyHexMesh,0
2022-04-06 07:47:46,455413,running,1649202410.57,0,0,0,0,0,0,48.64,6.92,0.0,0.0,0.0,35,0.1401972183410887,282054656,1056374784,61018112,331776,0,390094848,0,2299,361,0,4096,16007520,4144509,3,1856,664,snappyHexMesh,0
2022-04-06 07:47:46,455412,running,1649202410.57,0,0,0,0,0,0,48.24,7.33,0.0,0.0,0.0,19,0.13869265488203256,279027712,1053462528,60956672,331776,0,387182592,0,2393,406,0,4096,16021574,4146208,3,1695,1290,snappyHexMesh,0
2022-04-06 07:47:46,455411,running,1649202410.57,0,0,0,0,0,0,48.07,7.5,0.0,0.0,0.0,50,0.1421496897311223,285982720,1060347904,60968960,331776,0,394067968,0,2380,414,0,4096,16715559,5006645,3,1899,68,snappyHexMesh,0
2022-04-06 07:47:46,455410,running,1649202410.57,0,0,0,0,0,0,48.76,6.79,0.0,0.0,0.0,3,0.14277268894420914,287236096,1061654528,61034496,331776,0,395374592,0,2215,301,0,4096,15028279,2945994,3,2035,726,snappyHexMesh,0
2022-04-06 07:47:46,455409,running,1649202410.57,0,0,0,0,0,0,48.29,7.2,0.0,0.0,0.0,18,0.1415165107923314,284708864,1059106816,60993536,331776,0,392826880,0,2279,351,0,4096,15270138,3255630,3,1927,99,snappyHexMesh,0
2022-04-06 07:47:46,455408,running,1649202410.57,0,0,0,0,0,0,48.56,7.02,0.0,0.0,0.0,34,0.13948056565152472,280612864,1055043584,61026304,331776,0,388763648,0,2218,301,0,4096,14793398,2868439,3,2244,415,snappyHexMesh,0
2022-04-06 07:47:46,455407,running,1649202410.57,0,0,0,0,0,0,47.81,7.79,0.0,0.0,0.0,49,0.1399651205950367,281587712,1053999104,60952576,331776,0,387719168,0,2268,301,0,4096,14892074,2909394,3,2030,366,snappyHexMesh,0
2022-04-06 07:47:46,455406,running,1649202410.57,0,0,0,0,0,0,48.63,6.91,0.0,0.0,0.0,2,0.1395864347988467,280825856,1055096832,61067264,331776,0,388816896,0,2455,421,0,4096,17740971,6098229,3,2323,432,snappyHexMesh,0
2022-04-06 07:47:46,455405,running,1649202410.57,0,0,0,0,0,0,47.89,7.7,0.0,0.0,0.0,17,0.13871301433344066,279068672,1053511680,60944384,331776,0,387231744,0,2392,405,0,4096,16029738,4146201,3,2121,603,snappyHexMesh,0
2022-04-06 07:47:46,455404,running,1649202410.57,0,0,0,0,0,0,48.42,7.16,0.0,0.0,0.0,33,0.14342215544412645,288542720,1062948864,60981248,331776,0,396668928,0,2376,360,0,4096,16052989,4144499,3,2242,504,snappyHexMesh,0
2022-04-06 07:47:46,455403,running,1649202410.56,0,0,0,0,0,0,48.58,7.0,0.0,0.0,0.0,1,0.14058811980812358,282841088,1055207424,60997632,331776,0,388927488,0,2275,301,0,4096,15019087,2945993,3,2282,307,snappyHexMesh,0
2022-04-06 07:47:46,455402,running,1649202410.56,0,0,0,0,0,0,47.79,7.8,0.0,0.0,0.0,48,0.14216597729224875,286015488,1060442112,60899328,331776,0,394162176,0,2462,414,0,4096,16789533,5006633,3,1947,391,snappyHexMesh,0
2022-04-06 07:47:46,455401,running,1649202410.56,0,0,0,0,0,0,47.41,8.16,0.0,0.0,0.0,32,0.14220873214020568,286101504,1058533376,60936192,331776,0,392253440,0,2316,301,0,4096,14821505,2868440,3,2393,883,snappyHexMesh,0
2022-04-06 07:47:46,455400,running,1649202410.56,0,0,0,0,0,0,47.46,8.12,0.0,0.0,0.0,16,0.13997122843045914,281600000,1056096256,60891136,331776,0,389816320,0,2397,352,0,8192,15277057,3255630,3,1932,812,snappyHexMesh,0
2022-04-06 07:47:46,455399,running,1649202410.56,0,0,0,0,0,0,17.76,37.76,0.0,0.0,0.0,0,0.1281871779554701,257892352,1033469952,61452288,331776,0,367190016,0,2630,565,0,4096,16048536,4203044,3,2422,1402,snappyHexMesh,0
2022-04-06 07:48:46,455462,running,1649202410.62,0,0,0,0,0,0,88.58,27.02,0.0,0.0,0.0,47,0.15447530161356593,310779904,1084379136,61685760,331776,0,418099200,0,7037,11895,0,4096,34687908,27300745,3,1205,138,snappyHexMesh,0
2022-04-06 07:48:46,455461,running,1649202410.62,0,0,0,0,0,0,69.49,46.09,0.0,0.0,0.0,63,0.15978301059564895,321458176,1095462912,61632512,331776,0,429182976,0,5432,11850,0,16384,28329751,20469847,3,1252,312,snappyHexMesh,0
2022-04-06 07:48:46,455460,running,1649202410.62,0,0,0,0,0,0,88.75,26.8,0.0,0.0,0.0,62,0.15656214538289276,314978304,1088802816,61702144,331776,0,422522880,0,8665,10468,0,4096,38871911,31327861,3,1341,1593,snappyHexMesh,0
2022-04-06 07:48:46,455459,running,1649202410.61,0,0,0,0,0,0,88.91,26.68,0.0,0.0,0.0,61,0.1916577677201183,385585152,1159376896,61685760,331776,0,493096960,0,5369,6111,0,4096,28359293,18935973,3,1331,431,snappyHexMesh,0
2022-04-06 07:48:46,455458,running,1649202410.61,0,0,0,0,0,0,88.4,27.09,0.0,0.0,0.0,46,0.1669617531621333,335900672,1109635072,61747200,331776,0,443355136,0,5402,7546,0,4096,28073687,19077794,3,1266,1677,snappyHexMesh,0
2022-04-06 07:48:46,455457,running,1649202410.61,0,0,0,0,0,0,89.31,26.25,0.0,0.0,0.0,60,0.1542208084709651,310267904,1083748352,61743104,331776,0,417468416,0,8597,9033,0,4096,38924324,30928931,3,1370,3313,snappyHexMesh,0
2022-04-06 07:48:46,455456,running,1649202410.61,0,0,0,0,0,0,89.48,25.46,0.0,0.0,0.0,45,0.19423120237809796,390762496,1164414976,61759488,331776,0,498135040,0,7149,7589,0,4096,34734875,26103944,3,1333,784,snappyHexMesh,0
2022-04-06 07:48:46,455455,running,1649202410.61,0,0,0,0,0,0,89.74,25.82,0.0,0.0,0.0,59,0.17159149241232766,345214976,1118785536,61775872,331776,0,452505600,0,5419,4676,0,4096,28392252,18537043,3,1361,557,snappyHexMesh,0
2022-04-06 07:48:46,455454,running,1649202410.6,0,0,0,0,0,0,89.73,25.88,0.0,0.0,0.0,44,0.16760714777176902,337199104,1110966272,61775872,331776,0,444686336,0,5265,6111,0,4096,28054745,18678864,3,1346,83,snappyHexMesh,0
2022-04-06 07:48:46,455453,running,1649202410.6,0,0,0,0,0,0,89.47,26.1,0.0,0.0,0.0,15,0.16708187392544088,336142336,1109880832,61734912,331776,0,443600896,0,5333,8981,0,4096,28688402,19964809,3,1383,144,snappyHexMesh,0
2022-04-06 07:48:46,455452,running,1649202410.6,0,0,0,0,0,0,86.12,29.47,0.0,0.0,0.0,31,0.16732007950691524,336621568,1110614016,61665280,331776,0,444334080,0,8551,11848,0,4096,34298361,26441227,3,1390,393,snappyHexMesh,0
2022-04-06 07:48:46,455451,running,1649202410.6,0,0,0,0,0,0,89.87,25.71,0.0,0.0,0.0,58,0.19316436712431528,388616192,1162264576,61706240,331776,0,495984640,0,8609,7603,0,8192,38963279,30619208,3,1430,3176,snappyHexMesh,0
2022-04-06 07:48:46,455450,running,1649202410.6,0,0,0,0,0,0,89.44,25.95,0.0,0.0,0.0,14,0.16774355609620306,337473536,1111056384,61771776,331776,0,444776448,0,9112,10535,0,4096,45053378,38270621,3,1388,1022,snappyHexMesh,0
2022-04-06 07:48:46,455449,running,1649202410.6,0,0,0,0,0,0,88.61,26.91,0.0,0.0,0.0,30,0.19258615870432616,387452928,1161236480,61677568,331776,0,494956544,0,6882,8977,0,4096,29959140,21099722,3,1477,3442,snappyHexMesh,0
2022-04-06 07:48:46,455448,running,1649202410.6,0,0,0,0,0,0,90.8,24.81,0.0,0.0,0.0,43,0.16729768411036638,336576512,1110175744,61812736,331776,0,443895808,0,7076,6159,0,4096,34759463,25780569,3,1415,918,snappyHexMesh,0
2022-04-06 07:48:46,455447,running,1649202410.6,0,0,0,0,0,0,90.25,25.07,0.0,0.0,0.0,13,0.16698211261354134,335941632,1109622784,61796352,331776,0,443342848,0,5407,6115,0,4096,28698092,19222846,3,1520,959,snappyHexMesh,0
